headline,date,doc_type,author,section,url,news_desk,material_type,word_count,keywords
"‘Iron Fist’ Actor, at Center of Whitewashing Debate, Asks Fans to Wait and See",2017-03-08,article,['Daniel Victor'],,https://www.nytimes.com/2017/03/08/arts/television/iron-fist-actor-at-center-of-whitewashing-debate-asks-fans-to-wait-and-see.html,Culture,News,816.0,"[('subject', 'Television'), ('creative_works', 'Iron Fist (TV Program)'), ('organizations', 'Netflix Inc'), ('persons', 'Jones, Finn (1988- )'), ('subject', 'Actors and Actresses'), ('subject', 'Asian-Americans'), ('subject', 'Web-Original Programming')]"
White Students’ Unfair Advantage in Admissions,2017-01-30,article,['Andrew Lam'],,https://www.nytimes.com/2017/01/30/opinion/white-students-unfair-advantage-in-admissions.html,OpEd,Op-Ed,839.0,"[('subject', 'Discrimination'), ('subject', 'ADMISSIONS STANDARDS'), ('subject', 'Asian-Americans'), ('organizations', 'Harvard University'), ('organizations', 'Yale University'), ('organizations', 'University of California, Berkeley')]"
Steve Harvey Apologizes for Mocking Asian Men,2017-01-18,article,['Sopan Deb'],,https://www.nytimes.com/2017/01/18/arts/television/steve-harvey-apology-asians.html,Culture,News,225.0,"[('persons', 'Harvey, Steve'), ('subject', 'Asian-Americans'), ('subject', 'Race and Ethnicity'), ('subject', 'Television'), ('subject', 'Social Media')]"
Should We Be Able to Reclaim a Racist Insult — as a Registered Trademark?,2017-01-17,article,['Sarah Jeong'],,https://www.nytimes.com/2017/01/17/magazine/should-we-be-able-to-reclaim-a-racist-insult-as-a-registered-trademark.html,Magazine,News,2935.0,"[('organizations', 'Supreme Court (US)'), ('subject', 'Trademarks and Trade Names'), ('organizations', 'Washington Redskins'), ('organizations', 'Slants (Music Group)'), ('subject', 'Asian-Americans'), ('organizations', 'Patent and Trademark Office (US)')]"
"Hey, Steve Harvey, Who Says I Might Not Steal Your Girl?",2017-01-14,article,['Eddie Huang'],,https://www.nytimes.com/2017/01/14/opinion/sunday/hey-steve-harvey-who-says-i-might-not-steal-your-girl.html,OpEd,Op-Ed,933.0,"[('subject', 'Discrimination'), ('subject', 'Asian-Americans'), ('persons', 'Harvey, Steve'), ('subject', 'Dating and Relationships')]"
Reviving ‘The Mikado’ in a Balancing Act of Taste,2016-12-25,article,['Michael Cooper'],,https://www.nytimes.com/2016/12/25/arts/music/reviving-the-mikado-in-a-balancing-act-of-taste.html,Culture,News,1013.0,"[('creative_works', 'The Mikado (Opera)'), ('subject', 'Asian-Americans'), ('subject', 'Race and Ethnicity'), ('organizations', 'New York Gilbert and Sullivan Players'), ('organizations', 'Kaye Playhouse'), ('subject', 'Opera'), ('subject', 'Theater')]"
Gene Luen Yang Thinks Superheroes Are for Everyone,2016-11-17,article,['Interview Itzkoff'],,https://www.nytimes.com/2016/11/20/magazine/gene-luen-yang-thinks-superheroes-are-for-everyone.html,Magazine,News,694.0,"[('subject', 'Comic Books and Strips'), ('subject', 'Asian-Americans'), ('creative_works', 'American Born Chinese (Book)'), ('persons', 'Yang, Gene Luen'), ('subject', 'Superman (Fictional Character)'), ('subject', 'Books and Literature')]"
"I Was Never Jackie Chan, and I’m Not Jeremy Lin",2016-10-25,article,['Andrew Keh'],,https://www.nytimes.com/2016/10/26/sports/basketball/jeremy-lin-nba-brooklyn-nets.html,Sports,News,1018.0,"[('persons', 'Lin, Jeremy'), ('subject', 'Asian-Americans'), ('organizations', 'Brooklyn Nets'), ('subject', 'Basketball'), ('subject', 'Race and Ethnicity')]"
When Linsanity Happened,2016-10-25,multimedia,"['Yousur AL-HLOU', 'John WOO']",,https://www.nytimes.com/video/sports/basketball/100000004721021/when-linsanity-happened.html,Sports,Video,0.0,"[('persons', 'Lin, Jeremy'), ('subject', 'Basketball'), ('subject', 'Asian-Americans'), ('organizations', 'Brooklyn Nets'), ('organizations', 'New York Knicks')]"
Confronting Racism Against Asian-Americans,2016-10-18,multimedia,[],,https://www.nytimes.com/interactive/2016/10/17/us/asian-american-confronting-racism.html,U.S.,Interactive Feature,0.0,"[('subject', 'Race and Ethnicity'), ('subject', 'Asian-Americans')]"
My Asian Pussycat Parents,2016-10-17,article,['Kate Chia'],,https://www.nytimes.com/2016/10/17/opinion/my-asian-pussycat-parents.html,OpEd,Op-Ed,605.0,"[('subject', 'Colleges and Universities'), ('subject', 'Parenting'), ('subject', 'Asian-Americans'), ('subject', 'Education (K-12)')]"
"Dr. Yutaka Yoshida, a U.S. War Hero of Japanese Descent, Dies at 104",2016-10-14,article,['Richard Goldstein'],,https://www.nytimes.com/2016/10/14/us/yutaka-yoshida-dead.html,National,Obituary (Obit),868.0,"[('subject', 'Deaths (Obituaries)'), ('persons', 'Goldstein, Richard'), ('subject', 'Japanese-Americans'), ('subject', 'World War II (1939-45)'), ('subject', 'Asian-Americans'), ('subject', 'Veterans'), ('persons', 'Yoshida, Yutaka (1912-2016)'), ('glocations', 'Hawaii')]"
#thisis2016: Asian-Americans Respond,2016-10-13,multimedia,"['John Woo', 'Yousur Al-Hlou']",,https://www.nytimes.com/video/us/100000004706646/thisis2016-asian-americans-respond.html,National,Video,0.0,"[('persons', 'Luo, Michael'), ('persons', 'Woo, John'), ('glocations', 'United States'), ('subject', 'Race and Ethnicity'), ('subject', 'Asian-Americans')]"
‘Go Back to China’: Readers Respond to Racist Insults Shouted at a New York Times Editor,2016-10-11,article,['Michael Luo'],,https://www.nytimes.com/2016/10/11/nyregion/go-back-to-china-readers-respond-to-racist-insults-shouted-at-a-new-york-times-editor.html,Metro,News,1188.0,"[('persons', 'Luo, Michael'), ('subject', 'Asian-Americans'), ('subject', 'Discrimination'), ('subject', 'Race and Ethnicity'), ('subject', 'Chinese-Americans'), ('subject', 'Korean-Americans'), ('organizations', 'New York Times'), ('glocations', 'Upper East Side (Manhattan, NY)'), ('glocations', 'New York City')]"
An Open Letter to the Woman Who Told My Family to Go Back to China,2016-10-10,article,['Michael Luo'],,https://www.nytimes.com/2016/10/10/nyregion/to-the-woman-who-told-my-family-to-go-back-to-china.html,Metro,News,551.0,"[('subject', 'Asian-Americans'), ('organizations', 'New York Times'), ('glocations', 'China'), ('subject', 'Race and Ethnicity'), ('subject', 'Discrimination'), ('glocations', 'Upper East Side (Manhattan, NY)'), ('glocations', 'New York City')]"
The G.O.P. Ticket; Fox News in Chinatown,2016-10-07,article,[],,https://www.nytimes.com/2016/10/07/opinion/the-gop-ticket-fox-news-in-chinatown.html,Editorial,Editorial,523.0,"[('subject', 'Presidential Election of 2016'), ('persons', 'Downes, Lawrence'), ('persons', 'Trump, Donald J'), ('persons', 'Pence, Mike'), ('organizations', 'Fox News Channel'), ('persons', 'Watters, Jesse'), ('subject', 'Chinese-Americans'), ('subject', 'Discrimination'), ('glocations', 'Chinatown (Manhattan, NY)'), ('subject', 'Editorials'), ('subject', 'Asian-Americans'), ('organizations', 'Fox Broadcasting Co')]"
"Asian-American Fighters Return to Ancestral Homelands, and Find Fans Waiting",2016-10-07,article,['Joe Cochrane'],,https://www.nytimes.com/2016/10/07/sports/asian-american-mma-fighters-surprise-stars.html,Sports,News,848.0,"[('subject', 'Mixed Martial Arts'), ('persons', 'Vera, Brandon (1977- )'), ('subject', 'Asian-Americans'), ('subject', 'Foreign Workers'), ('glocations', 'Far East, South and Southeast Asia and Pacific Areas')]"
Protest Against Fox Correspondent Accused of Racism for Chinatown Interviews,2016-10-06,article,['Liam Stack'],,https://www.nytimes.com/2016/10/07/business/media/fox-reporter-accused-of-racism-for-chinatown-interviews-on-trump-clinton-and-china.html,Business,News,1027.0,"[('persons', 'Watters, Jesse'), ('organizations', 'Fox Broadcasting Co'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans'), ('subject', 'News and News Media'), ('subject', 'Television'), ('subject', 'Demonstrations, Protests and Riots'), ('persons', ""O'Reilly, Bill""), ('glocations', 'Chinatown (Manhattan, NY)'), ('creative_works', ""The O'Reilly Factor (TV Program)""), ('organizations', 'Fox News Channel')]"
Donald Trump Is Seen as Helping Push Asian-Americans Into Democratic Arms,2016-10-01,article,['Jeremy Peters'],,https://www.nytimes.com/2016/10/02/us/politics/trump-asian-american-voters.html,National,News,1344.0,"[('subject', 'Presidential Election of 2016'), ('subject', 'Minorities'), ('subject', 'Asian-Americans'), ('persons', 'Clinton, Hillary Rodham'), ('persons', 'Trump, Donald J'), ('glocations', 'Las Vegas (Nev)')]"
U.S. Accuses Tech Firm Palantir of Bias Against Asian Engineers,2016-09-27,article,['Katie Benner'],,https://www.nytimes.com/2016/09/27/technology/us-accuses-tech-firm-of-bias-against-asian-software-engineers.html,Business,News,633.0,"[('organizations', 'Palantir Technologies'), ('subject', 'Discrimination'), ('organizations', 'Labor Department (US)'), ('subject', 'Asian-Americans'), ('subject', 'Suits and Litigation (Civil)'), ('subject', 'Hiring and Promotion'), ('subject', 'Race and Ethnicity'), ('subject', 'Government Contracts and Procurement'), ('subject', 'Computers and the Internet')]"
Niou’s Victory Spotlights the Diverse Communities Living in Lower Manhattan,2016-09-15,article,['Liz Robbins'],,https://www.nytimes.com/2016/09/15/nyregion/nious-victory-spotlights-the-diverse-communities-living-in-lower-manhattan.html,Metro,News,879.0,"[('subject', 'Chinese-Americans'), ('subject', 'Elections, State Legislature'), ('subject', 'Asian-Americans'), ('persons', 'Niou, Yuh-Line'), ('glocations', 'New York City'), ('persons', 'Silver, Sheldon'), ('glocations', 'New York State'), ('glocations', 'Manhattan (NYC)')]"
Race to Replace Sheldon Silver Reflects His District’s Ethnic Diversity,2016-08-29,article,['Liz Robbins'],,https://www.nytimes.com/2016/08/30/nyregion/race-to-replace-sheldon-silver-reflects-lower-east-side-diversity.html,Metro,News,1254.0,"[('persons', 'Silver, Sheldon'), ('subject', 'Elections, State Legislature'), ('subject', 'Race and Ethnicity'), ('glocations', 'New York State'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans'), ('subject', 'Indian-Americans'), ('organizations', 'Democratic Party'), ('persons', 'Cancel, Alice'), ('persons', 'Li, Gigi K'), ('persons', 'Lee, Don B'), ('persons', 'Newell, Paul'), ('persons', 'Niou, Yuh-Line'), ('persons', 'Rajkumar, Jenifer')]"
"As Donald Trump Repels Minority Voters, G.O.P. Fears Its Future in the West",2016-08-26,article,['Jeremy Peters'],,https://www.nytimes.com/2016/08/27/us/politics/donald-trump-minority-voters-hispanic-latino-west.html,National,News,1407.0,"[('subject', 'Presidential Election of 2016'), ('persons', 'Trump, Donald J'), ('glocations', 'ARIZONA'), ('glocations', 'Western States (US)'), ('persons', 'Clinton, Hillary Rodham'), ('organizations', 'Republican Party'), ('subject', 'Hispanic-Americans'), ('subject', 'Asian-Americans'), ('subject', 'Minorities')]"
"Once Home, Now a Museum Display on Immigrant Life",2016-08-12,article,['Liz Robbins'],,https://www.nytimes.com/2016/08/13/nyregion/once-home-now-a-museum-display-on-immigrant-life.html,Metro,News,1511.0,"[('subject', 'Immigration and Emigration'), ('organizations', 'Lower East Side Tenement Museum'), ('glocations', 'Lower East Side (Manhattan, NY)'), ('subject', 'Museums'), ('subject', 'Asian-Americans'), ('subject', 'Chinese-Americans'), ('subject', 'Puerto Ricans'), ('glocations', 'New York City')]"
Snapchat Finds Itself on the Wrong Side of a Racial Lens. Again.,2016-08-11,article,['Katie Rogers'],,https://www.nytimes.com/2016/08/12/business/media/snapchat-lens-asians-yellowface.html,Business,News,610.0,"[('subject', 'Race and Ethnicity'), ('subject', 'Social Media'), ('organizations', 'Snapchat Inc'), ('subject', 'Asian-Americans'), ('subject', 'Photography')]"
Hillary Clinton Broke One Glass Ceiling. When Were Others Broken?,2016-07-25,multimedia,"['Karen YOURISH', 'Larry BUCHANAN', 'Adam PEARCE']",,https://www.nytimes.com/interactive/2016/07/25/us/politics/political-firsts.html,U.S.,Interactive Feature,0.0,"[('subject', 'United States Politics and Government'), ('subject', 'Presidential Election of 2016'), ('persons', 'Clinton, Hillary Rodham'), ('subject', 'Civil Rights and Liberties'), ('subject', 'Minorities'), ('subject', ""Women's Rights""), ('subject', 'Women and Girls'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Asian-Americans'), ('subject', 'Homosexuality and Bisexuality')]"
"Jeremy Lin Is Back in New York, and So Is a Glimpse of the Old Linsanity",2016-07-20,article,['Liz Robbins'],,https://www.nytimes.com/2016/07/21/nyregion/jeremy-lin-back-in-new-york-linsanity.html,Metro,News,1223.0,"[('persons', 'Lin, Jeremy'), ('subject', 'Basketball'), ('subject', 'Asian-Americans'), ('subject', 'Chinese-Americans'), ('organizations', 'Brooklyn Nets'), ('glocations', 'Brooklyn (NYC)'), ('organizations', 'New York Knicks')]"
"John Cho, Sulu of ‘Star Trek Beyond,’ Navigates a Beckoning Universe",2016-07-18,article,['Nicole Chung'],,https://www.nytimes.com/2016/07/24/movies/john-cho-sulu-of-star-trek-beyond-navigates-a-beckoning-universe.html,Arts&Leisure,News,1239.0,"[('persons', 'Cho, John'), ('creative_works', 'Star Trek Beyond (Movie)'), ('subject', 'Movies'), ('subject', 'Actors and Actresses'), ('subject', 'Homosexuality and Bisexuality'), ('subject', 'Korean-Americans'), ('subject', 'Asian-Americans')]"
"In Immigration Fight, Asians Work to Be Heard",2016-06-25,article,['Liz Robbins'],,https://www.nytimes.com/2016/06/25/nyregion/in-immigration-fight-asians-work-to-be-heard.html,Metro,News,752.0,"[('subject', 'Asian-Americans'), ('subject', 'Illegal Immigration'), ('organizations', 'Supreme Court (US)'), ('subject', 'Minorities'), ('subject', 'Demonstrations, Protests and Riots'), ('subject', 'Deportation'), ('persons', 'Obama, Barack')]"
Why Isn’t Donald Trump Campaigning in Swing States?,2016-06-23,article,"['Nate Cohn', 'Toni Monkovic']",,https://www.nytimes.com/2016/06/24/upshot/why-isnt-donald-trump-campaigning-more-in-swing-states.html,Upshot,News,1931.0,"[('persons', 'Trump, Donald J'), ('subject', 'Presidential Election of 2016'), ('glocations', 'Pennsylvania'), ('subject', 'Political Advertising'), ('persons', 'Locke, Gary'), ('subject', 'Voting and Voters'), ('subject', 'Polls and Public Opinion'), ('subject', 'Asian-Americans')]"
Ali Wong Knows How the Internet Sees Her,2016-06-22,article,['Interview Marie'],,https://www.nytimes.com/2016/06/26/magazine/ali-wong-knows-how-the-internet-sees-her.html,Magazine,News,701.0,"[('persons', 'Cox, Ana Marie'), ('persons', 'Wong, Ali (1982- )'), ('subject', 'Comedy and Humor'), ('subject', 'Women and Girls'), ('subject', 'Asian-Americans'), ('organizations', 'Netflix Inc'), ('subject', 'Web-Original Programming')]"
Asian-American Actors Take a Stand and Readers Respond,2016-05-30,article,['Marie McDermott'],,https://www.nytimes.com/2016/05/31/movies/asian-american-actors-take-a-stand-and-readers-respond.html,Culture,News,705.0,"[('subject', 'Actors and Actresses'), ('persons', 'McDermott, Marie Tae'), ('subject', 'Asian-Americans'), ('subject', 'Discrimination'), ('subject', 'Movies'), ('subject', 'Television'), ('subject', 'Race and Ethnicity')]"
Asian-American Actors Are Fighting for Visibility. They Will Not Be Ignored.,2016-05-25,article,['Amanda Hess'],,https://www.nytimes.com/2016/05/29/movies/asian-american-actors-are-fighting-for-visibility-they-will-not-be-ignored.html,Arts&Leisure,News,2109.0,"[('persons', 'Hess, Amanda'), ('subject', 'Movies'), ('subject', 'Television'), ('subject', 'Asian-Americans'), ('subject', 'Discrimination'), ('subject', 'Actors and Actresses'), ('persons', 'Ansari, Aziz'), ('persons', 'Jeong, Ken (1969- )'), ('persons', 'Kim, Daniel Dae (1968- )'), ('persons', 'Cho, Margaret'), ('persons', 'Cho, John'), ('persons', 'Takei, George'), ('persons', 'Wu, Constance (1982- )')]"
Group Urging Free Tuition at Harvard Fails to Win Seats on Board,2016-05-23,article,['Stephanie Saul'],,https://www.nytimes.com/2016/05/24/us/group-urging-free-tuition-at-harvard-fails-to-win-seats-on-board.html,National,News,333.0,"[('persons', 'Saul, Stephanie'), ('subject', 'Colleges and Universities'), ('subject', 'Tuition'), ('subject', 'Minorities'), ('subject', 'ADMISSIONS STANDARDS'), ('subject', 'Endowments'), ('persons', 'Unz, Ron K'), ('subject', 'Affirmative Action'), ('subject', 'Asian-Americans'), ('organizations', 'Harvard University')]"
"John Cho, Starring in Every Movie Ever Made? A Diversity Hashtag Is Born",2016-05-10,article,['Katie Rogers'],,https://www.nytimes.com/2016/05/11/movies/john-cho-starring-in-every-movie-ever-made-a-diversity-hashtag-is-born.html,Culture,News,466.0,"[('subject', 'Movies'), ('persons', 'Cho, John'), ('subject', 'Asian-Americans'), ('subject', 'Discrimination'), ('subject', 'Social Media'), ('organizations', 'Twitter')]"
Study: Diversity in New York Theater Roles Rose in 2014-15 Season,2016-05-02,article,['Michael Paulson'],,https://www.nytimes.com/2016/05/03/theater/study-diversity-in-new-york-theater-roles-rose-in-2014-15-season.html,Culture,News,244.0,"[('subject', 'Theater'), ('subject', 'Minorities'), ('subject', 'Asian-Americans'), ('organizations', 'Asian American Performers Action Coalition')]"
